"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"25/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"25/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","0.00","214.00","1,309.68"
"25/02/2025","BOPP","26.25","25.26","26.25","26.25","26.25","26.25","0.00","26.30","28.87","0.00","0.00"
"25/02/2025","CAL","0.56","0.35","0.51","0.51","0.56","0.56","0.05","0.56","0.00","416,333.00","233,146.48"
"25/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","1.00","0.03"
"25/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"25/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"25/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","1,727.00","656.26"
"25/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.26","0.00","0.00","0.00"
"25/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","0.00","0.00"
"25/02/2025","ETI","0.72","0.31","0.67","0.67","0.72","0.72","0.05","0.72","0.00","220,001.00","158,400.72"
"25/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","3.70","0.00","5.00","18.50"
"25/02/2025","GCB","6.51","6.37","6.51","6.51","6.51","6.51","0.00","6.51","0.00","17.00","110.67"
"25/02/2025","GGBL","5.62","5.50","5.62","5.62","5.62","5.62","0.00","5.62","5.80","0.00","0.00"
"25/02/2025","GOIL","1.60","1.52","1.60","1.60","1.60","1.60","0.00","1.60","0.00","0.00","0.00"
"25/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"25/02/2025","MTNGH","2.90","2.50","2.90","2.90","2.89","2.89","-0.01","2.89","2.90","1,414,941.00","4,091,504.04"
"25/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"25/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.00","0.66","2,302.00","1,381.20"
"25/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.01","0.00","0.00","0.00"
"25/02/2025","SIC","0.34","0.27","0.31","0.31","0.34","0.34","0.03","0.34","0.00","2,000.00","680.00"
"25/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","1.50","0.00","60.00","90.00"
"25/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"25/02/2025","TOTAL","13.62","13.12","13.62","13.62","13.62","13.62","0.00","14.98","0.00","2.00","29.96"
"25/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","55.00","655.60"
"25/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.52","0.00","3.00","58.56"
"25/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"25/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"25/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"25/02/2025","GLD","443.50","390.50","437.99","437.99","439.00","438.90","0.91","437.99","0.00","1,714.00","752,282.40"
"25/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"25/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"25/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"25/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"25/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"24/02/2025","ACCESS","6.82","5.20","6.82","6.82","6.82","6.82","0.00","6.82","0.00","0.00","0.00"
"24/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","0.00","0.00","0.00","0.00"
"24/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"24/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"24/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"24/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","0.00","396.00","2,423.52"
"24/02/2025","BOPP","26.25","25.26","26.25","26.25","26.25","26.25","0.00","26.30","0.00","400.00","10,520.00"
"24/02/2025","CAL","0.51","0.35","0.47","0.47","0.51","0.51","0.04","0.47","0.51","57,313.00","29,229.63"
"24/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"24/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"24/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"24/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","1,028.00","390.64"
"24/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.26","0.00","16.00","100.16"
"24/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","1,055.00","2,162.75"
"24/02/2025","ETI","0.67","0.31","0.62","0.62","0.67","0.67","0.05","0.62","0.67","10,000.00","6,700.00"
"24/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","0.00","90.00","333.00"
"24/02/2025","GCB","6.51","6.37","6.50","6.50","6.51","6.51","0.01","6.50","0.00","1,146.00","7,460.44"
"24/02/2025","GGBL","5.62","5.50","5.62","5.62","5.62","5.62","0.00","0.00","0.00","0.00","0.00"
"24/02/2025","GOIL","1.60","1.52","1.60","1.60","1.60","1.60","0.00","1.60","0.00","3,094.00","4,950.40"
"24/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","0.00","9.00","48.42"
"24/02/2025","MTNGH","2.90","2.50","2.90","2.90","2.90","2.90","0.00","2.85","2.90","863,605.00","2,504,454.50"
"24/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"24/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.00","0.66","0.00","0.00"
"24/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.01","0.00","0.00","0.00"
"24/02/2025","SIC","0.31","0.27","0.31","0.31","0.31","0.31","0.00","0.31","0.00","90.00","29.70"
"24/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","0.00","53.00","79.50"
"24/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"24/02/2025","TOTAL","13.62","13.12","13.62","13.62","13.62","13.62","0.00","14.98","0.00","14.00","191.80"
"24/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","0.00","5.00","59.60"
"24/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.52","0.00","3.00","58.56"
"24/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"24/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"24/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"24/02/2025","GLD","443.50","390.50","439.53","439.53","437.60","437.99","-1.54","0.00","0.00","98,476.00","43,131,146.00"
"24/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"24/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"24/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"24/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"24/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.00","0.00","0.00"
"21/02/2025","ACCESS","6.82","5.20","6.20","6.20","6.82","6.82","0.62","6.82","0.00","1,000.00","6,820.00"
"21/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"21/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"21/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"21/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"21/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","63.00","385.56"
"21/02/2025","BOPP","26.25","25.26","26.25","26.25","26.25","26.25","0.00","26.30","0.00","0.00","0.00"
"21/02/2025","CAL","0.47","0.35","0.45","0.45","0.47","0.47","0.02","0.47","0.00","143,861.00","67,654.17"
"21/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"21/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"21/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","4,000.00","80.00"
"21/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","174.00","66.12"
"21/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.25","0.00","500.00","3,125.00"
"21/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","0.00","0.00"
"21/02/2025","ETI","0.62","0.31","0.57","0.57","0.62","0.62","0.05","0.62","0.00","59,211.00","36,486.52"
"21/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","312.00","1,154.40"
"21/02/2025","GCB","6.50","6.37","6.50","6.50","6.50","6.50","0.00","6.50","0.00","2.00","13.00"
"21/02/2025","GGBL","5.62","5.50","5.62","5.62","5.62","5.62","0.00","0.00","5.62","339.00","1,905.18"
"21/02/2025","GOIL","1.60","1.52","1.60","1.60","1.60","1.60","0.00","1.60","0.00","16.00","25.60"
"21/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"21/02/2025","MTNGH","2.90","2.50","2.85","2.85","2.90","2.90","0.05","2.85","2.90","114,817.00","332,924.80"
"21/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"21/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.00","0.66","1,885.00","1,131.00"
"21/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.01","0.00","0.00","0.00"
"21/02/2025","SIC","0.31","0.27","0.31","0.31","0.31","0.31","0.00","0.34","0.00","0.00","0.00"
"21/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","91.00","136.50"
"21/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"21/02/2025","TOTAL","13.62","13.12","13.62","13.62","13.62","13.62","0.00","13.62","0.00","0.00","0.00"
"21/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","4.00","47.68"
"21/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.52","0.00","2.00","39.04"
"21/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"21/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"21/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"21/02/2025","GLD","443.50","390.50","440.00","440.00","435.80","439.53","-0.47","0.00","0.00","2,003.00","880,375.00"
"21/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"21/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"21/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"21/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"21/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"20/02/2025","ACCESS","6.20","5.20","6.20","6.20","6.20","6.20","0.00","6.20","6.82","0.00","0.00"
"20/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"20/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"20/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"20/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"20/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","129.00","789.48"
"20/02/2025","BOPP","26.25","25.26","26.25","26.25","26.25","26.25","0.00","26.30","0.00","0.00","0.00"
"20/02/2025","CAL","0.45","0.35","0.45","0.45","0.45","0.45","0.00","0.47","0.00","0.00","0.00"
"20/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","13,000.00","390.00"
"20/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","1,000.00","150.00"
"20/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"20/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","818.00","310.84"
"20/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.25","0.00","32,258.00","201,612.50"
"20/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","0.00","0.00"
"20/02/2025","ETI","0.57","0.31","0.55","0.55","0.57","0.57","0.02","0.60","0.00","29,783.00","16,976.31"
"20/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","3.70","0.00","200,403.00","741,491.10"
"20/02/2025","GCB","6.50","6.37","6.50","6.50","6.50","6.50","0.00","6.50","0.00","0.00","0.00"
"20/02/2025","GGBL","5.62","5.50","5.60","5.60","5.62","5.62","0.02","5.60","5.80","37,457.00","210,570.20"
"20/02/2025","GOIL","1.60","1.52","1.60","1.60","1.60","1.60","0.00","1.60","0.00","10.00","16.00"
"20/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"20/02/2025","MTNGH","2.90","2.50","2.90","2.90","2.90","2.85","-0.05","2.82","2.90","920,777.00","2,629,021.56"
"20/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"20/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.00","0.66","121.00","72.60"
"20/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.01","0.00","0.00","0.00"
"20/02/2025","SIC","0.31","0.27","0.29","0.29","0.31","0.31","0.02","0.31","0.00","2,000.00","620.00"
"20/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","1.50","0.00","35.00","52.50"
"20/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"20/02/2025","TOTAL","13.62","13.12","13.62","13.62","13.62","13.62","0.00","13.62","0.00","0.00","0.00"
"20/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","1.00","11.92"
"20/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.52","0.00","0.00","0.00"
"20/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"20/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"20/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"20/02/2025","GLD","443.50","390.50","440.00","440.00","440.00","440.00","0.00","440.00","0.00","0.00","0.00"
"20/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"20/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"20/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"20/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"20/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"19/02/2025","ACCESS","6.20","5.20","6.20","6.20","6.20","6.20","0.00","6.20","6.82","0.00","0.00"
"19/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"19/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"19/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"19/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"19/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","185.00","1,132.20"
"19/02/2025","BOPP","26.25","25.26","26.25","26.25","26.25","26.25","0.00","26.30","0.00","0.00","0.00"
"19/02/2025","CAL","0.45","0.35","0.45","0.45","0.45","0.45","0.00","0.45","0.00","5.00","2.25"
"19/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"19/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"19/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","3,535.00","70.70"
"19/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","356.00","135.28"
"19/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.25","0.00","0.00","0.00"
"19/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","21.00","43.05"
"19/02/2025","ETI","0.55","0.31","0.55","0.55","0.55","0.55","0.00","0.56","0.00","0.00","0.00"
"19/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","7,066.00","26,144.20"
"19/02/2025","GCB","6.50","6.37","6.50","6.50","6.50","6.50","0.00","6.50","0.00","86.00","559.00"
"19/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.60","5.80","2.00","11.20"
"19/02/2025","GOIL","1.60","1.52","1.59","1.59","1.60","1.60","0.01","1.60","0.00","2,213.00","3,540.67"
"19/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"19/02/2025","MTNGH","2.90","2.50","2.81","2.81","2.90","2.90","0.09","2.82","2.90","158,485.00","459,553.38"
"19/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"19/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.00","0.60","159.00","95.40"
"19/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.01","0.00","100.00","2,501.00"
"19/02/2025","SIC","0.29","0.27","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"19/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","1.00","1.50"
"19/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"19/02/2025","TOTAL","13.62","13.12","13.41","13.41","13.62","13.62","0.21","13.62","14.75","1,607.00","22,618.45"
"19/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","0.00","0.00"
"19/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.52","0.00","84.00","1,639.68"
"19/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"19/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"19/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"19/02/2025","GLD","443.50","390.50","434.17","434.17","440.00","440.00","5.83","440.00","0.00","11,138.00","4,900,720.00"
"19/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"19/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"19/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"19/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"19/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"18/02/2025","ACCESS","6.20","5.20","6.20","6.20","6.20","6.20","0.00","6.20","0.00","0.00","0.00"
"18/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"18/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"18/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"18/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"18/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","192.00","1,175.04"
"18/02/2025","BOPP","26.25","25.26","26.25","26.25","26.25","26.25","0.00","26.25","0.00","0.00","0.00"
"18/02/2025","CAL","0.45","0.35","0.44","0.44","0.45","0.45","0.01","0.44","0.00","30,605.00","13,716.20"
"18/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","8.00","0.24"
"18/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"18/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.02","999.00","19.98"
"18/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","178.00","67.64"
"18/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.25","0.00","0.00","0.00"
"18/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","68,300.00","140,015.00"
"18/02/2025","ETI","0.55","0.31","0.50","0.50","0.55","0.55","0.05","0.55","0.00","52,000.00","28,600.00"
"18/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","3.70","0.00","136.00","503.20"
"18/02/2025","GCB","6.50","6.37","6.44","6.44","6.50","6.50","0.06","6.43","0.00","10,524.00","68,406.00"
"18/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.61","5.80","61.00","341.60"
"18/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","1.59","0.00","0.00","0.00"
"18/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"18/02/2025","MTNGH","2.81","2.50","2.80","2.80","2.82","2.81","0.01","2.82","2.90","13,247.00","37,232.01"
"18/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"18/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","3,763.00","2,257.80"
"18/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.01","0.00","0.00","0.00"
"18/02/2025","SIC","0.29","0.27","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"18/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","6,522.00","9,783.00"
"18/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"18/02/2025","TOTAL","13.41","13.12","13.41","13.41","13.41","13.41","0.00","13.61","0.00","0.00","0.00"
"18/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","35.00","417.20"
"18/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.52","0.00","0.00","0.00"
"18/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"18/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"18/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"18/02/2025","GLD","443.50","390.50","433.00","433.00","439.50","434.17","1.17","433.00","0.00","12,515.00","5,433,695.40"
"18/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"18/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"18/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"18/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"18/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"17/02/2025","ACCESS","6.20","5.20","6.20","6.20","6.20","6.20","0.00","5.73","6.00","40.00","248.00"
"17/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","2.00","10.12"
"17/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"17/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"17/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
