"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"30/05/2025","ACCESS","11.13","5.20","11.13","11.13","11.13","11.13","0.00","11.14","0.00","0.00","0.00"
"30/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","0.00","5.06","0.00","0.00"
"30/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"30/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"30/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"30/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","0.00","0.00"
"30/05/2025","BOPP","31.12","25.26","31.12","31.12","31.12","31.12","0.00","31.12","0.00","0.00","0.00"
"30/05/2025","CAL","0.80","0.35","0.58","0.58","0.58","0.58","0.00","0.00","0.58","1,542.00","894.36"
"30/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"30/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"30/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"30/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"30/05/2025","EGH","7.61","6.25","7.61","7.61","7.61","7.61","0.00","7.62","0.00","0.00","0.00"
"30/05/2025","EGL","2.85","1.98","2.85","2.85","2.85","2.85","0.00","2.85","0.00","0.00","0.00"
"30/05/2025","ETI","0.90","0.31","0.90","0.90","0.89","0.89","-0.01","0.00","0.90","61,438.00","54,679.82"
"30/05/2025","FML","4.10","3.70","4.10","4.10","4.10","4.10","0.00","4.11","0.00","0.00","0.00"
"30/05/2025","GCB","8.03","6.37","8.01","8.03","8.03","8.03","0.02","8.05","8.08","2,000.00","16,060.00"
"30/05/2025","GGBL","6.05","5.50","6.00","6.00","6.05","6.05","0.05","0.00","6.05","1,991.00","12,045.55"
"30/05/2025","GOIL","1.80","1.52","1.80","1.80","1.80","1.80","0.00","1.80","1.98","0.00","0.00"
"30/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"30/05/2025","MTNGH","3.54","2.50","3.00","3.00","2.99","2.98","-0.02","2.95","2.99","305,779.00","910,311.44"
"30/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"30/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","1,791.00","1,199.97"
"30/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","27.50","0.00","0.00","0.00"
"30/05/2025","SIC","1.01","0.27","1.00","1.00","1.01","1.01","0.01","1.03","0.00","42,313.00","42,736.13"
"30/05/2025","SOGEGH","1.80","1.50","1.80","1.80","1.80","1.80","0.00","1.80","0.00","0.00","0.00"
"30/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"30/05/2025","TOTAL","25.00","13.12","24.92","24.92","24.92","24.92","0.00","25.00","0.00","0.00","0.00"
"30/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","0.00","0.00","0.00"
"30/05/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","19.55","20.05","20.00","410.00"
"30/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"30/05/2025","**CALPREF**","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.00","0.00","0.00","0.00"
"30/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"30/05/2025","GLD","508.31","338.83","350.86","350.86","350.80","350.86","0.00","338.83","350.86","0.00","0.00"
"30/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"30/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"30/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"30/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"30/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"29/05/2025","ACCESS","11.13","5.20","10.12","10.12","11.13","11.13","1.01","10.12","0.00","1,000.00","11,130.00"
"29/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","0.00","5.06","2.00","10.12"
"29/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"29/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"29/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"29/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","239.00","1,462.68"
"29/05/2025","BOPP","31.12","25.26","31.12","31.12","31.12","31.12","0.00","31.12","0.00","0.00","0.00"
"29/05/2025","CAL","0.80","0.35","0.58","0.58","0.58","0.58","0.00","0.00","0.58","21,514.00","12,478.12"
"29/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"29/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"29/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"29/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"29/05/2025","EGH","7.61","6.25","7.61","7.61","7.61","7.61","0.00","7.62","0.00","0.00","0.00"
"29/05/2025","EGL","2.85","1.98","2.85","2.85","2.85","2.85","0.00","2.85","0.00","447.00","1,363.35"
"29/05/2025","ETI","0.90","0.31","0.90","0.90","0.90","0.90","0.00","0.00","0.90","126.00","112.89"
"29/05/2025","FML","4.10","3.70","4.10","4.10","4.10","4.10","0.00","4.11","0.00","0.00","0.00"
"29/05/2025","GCB","8.01","6.37","7.66","7.66","8.01","8.01","0.35","7.75","0.00","12,769.00","102,266.69"
"29/05/2025","GGBL","6.00","5.50","6.00","6.00","6.00","6.00","0.00","6.05","0.00","0.00","0.00"
"29/05/2025","GOIL","1.80","1.52","1.80","1.80","1.80","1.80","0.00","1.80","0.00","0.00","0.00"
"29/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"29/05/2025","MTNGH","3.54","2.50","3.00","3.00","3.00","3.00","0.00","2.95","3.00","104,601.00","313,803.00"
"29/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"29/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"29/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.25","0.00","0.00","0.00"
"29/05/2025","SIC","1.00","0.27","0.92","0.92","1.00","1.00","0.08","0.92","0.00","124,522.00","124,522.00"
"29/05/2025","SOGEGH","1.80","1.50","1.80","1.80","1.80","1.80","0.00","1.80","0.00","0.00","0.00"
"29/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"29/05/2025","TOTAL","25.00","13.12","24.92","24.92","24.92","24.92","0.00","25.00","0.00","405.00","10,530.00"
"29/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.00","0.00"
"29/05/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","20.50","0.00","11.00","225.50"
"29/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"29/05/2025","**CALPREF**","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"29/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"29/05/2025","GLD","508.31","338.83","354.27","354.27","350.80","350.86","-3.41","338.83","0.00","1,699.00","596,117.47"
"29/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"29/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"29/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"29/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"29/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"28/05/2025","ACCESS","10.12","5.20","10.12","10.12","10.12","10.12","0.00","10.12","0.00","0.00","0.00"
"28/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","0.00","5.06","329.00","1,664.74"
"28/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"28/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"28/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"28/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","315.00","1,927.80"
"28/05/2025","BOPP","31.12","25.26","31.12","31.12","31.12","31.12","0.00","31.12","0.00","0.00","0.00"
"28/05/2025","CAL","0.80","0.35","0.58","0.58","0.58","0.58","0.00","0.00","0.58","22,683.00","13,156.14"
"28/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"28/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"28/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"28/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","100.00","38.00"
"28/05/2025","EGH","7.61","6.25","7.61","7.61","7.61","7.61","0.00","7.62","0.00","0.00","0.00"
"28/05/2025","EGL","2.85","1.98","2.85","2.85","2.85","2.85","0.00","2.85","0.00","3.00","8.55"
"28/05/2025","ETI","0.90","0.31","0.90","0.90","0.90","0.90","0.00","0.00","0.90","44,073.00","39,665.70"
"28/05/2025","FML","4.10","3.70","4.10","4.10","4.10","4.10","0.00","4.11","0.00","0.00","0.00"
"28/05/2025","GCB","7.66","6.37","7.66","7.66","7.66","7.66","0.00","7.75","0.00","0.00","0.00"
"28/05/2025","GGBL","6.00","5.50","6.00","6.00","6.00","6.00","0.00","6.05","0.00","0.00","0.00"
"28/05/2025","GOIL","1.80","1.52","1.80","1.80","1.80","1.80","0.00","1.80","0.00","0.00","0.00"
"28/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","237.00","1,275.06"
"28/05/2025","MTNGH","3.54","2.50","3.06","3.06","3.00","3.00","-0.06","0.00","3.00","276,505.00","829,313.15"
"28/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"28/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"28/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.25","0.00","0.00","0.00"
"28/05/2025","SIC","0.92","0.27","0.84","0.84","0.92","0.92","0.08","0.92","0.00","3,548.00","3,264.16"
"28/05/2025","SOGEGH","1.80","1.50","1.80","1.80","1.80","1.80","0.00","1.80","0.00","0.00","0.00"
"28/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"28/05/2025","TOTAL","25.00","13.12","24.92","24.92","24.92","24.92","0.00","25.00","0.00","30.00","750.00"
"28/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","31.00","369.52"
"28/05/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","20.50","0.00","0.00","0.00"
"28/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"28/05/2025","**CALPREF**","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"28/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"28/05/2025","GLD","508.31","338.83","338.83","338.83","345.00","354.27","15.44","338.83","345.00","11,470.00","4,063,455.10"
"28/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"28/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"28/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"28/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"28/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"27/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"27/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","6.12","0.00","1,266.00","7,747.92"
"27/05/2025","BOPP","31.00","25.26","31.00","31.00","31.00","31.00","0.00","31.10","0.00","0.00","0.00"
"27/05/2025","CAL","0.80","0.35","0.60","0.60","0.59","0.59","-0.01","0.00","0.58","31,807.00","18,738.15"
"27/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"27/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"27/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"27/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","66.00","25.08"
"27/05/2025","EGH","7.61","6.25","7.61","7.61","7.61","7.61","0.00","7.62","0.00","195.00","1,485.90"
"27/05/2025","EGL","2.85","1.98","2.85","2.85","2.85","2.85","0.00","2.85","0.00","152.00","433.20"
"27/05/2025","ETI","0.90","0.31","0.90","0.90","0.90","0.90","0.00","0.00","0.90","103,272.00","92,944.80"
"27/05/2025","FML","4.10","3.70","4.10","4.10","4.10","4.10","0.00","4.10","0.00","0.00","0.00"
"27/05/2025","GCB","7.66","6.37","7.66","7.66","7.66","7.66","0.00","7.75","0.00","147.00","1,139.25"
"27/05/2025","GGBL","6.00","5.50","6.00","6.00","6.00","6.00","0.00","6.05","0.00","0.00","0.00"
"27/05/2025","GOIL","1.80","1.52","1.80","1.80","1.80","1.80","0.00","1.80","0.00","508.00","914.40"
"27/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","4.00","21.52"
"27/05/2025","MTNGH","3.54","2.50","3.20","3.20","3.20","3.18","-0.02","3.18","3.19","271,112.00","864,402.10"
"27/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"27/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"27/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.25","0.00","0.00","0.00"
"27/05/2025","SIC","0.84","0.27","0.84","0.84","0.84","0.84","0.00","0.90","0.00","457.00","383.88"
"27/05/2025","SOGEGH","1.80","1.50","1.80","1.80","1.80","1.80","0.00","1.80","0.00","20.00","36.00"
"27/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"27/05/2025","TOTAL","25.00","13.12","24.92","24.92","24.92","24.92","0.00","25.00","0.00","0.00","0.00"
"27/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","9.00","107.28"
"27/05/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","20.50","0.00","833.00","17,076.50"
"27/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"27/05/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"27/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"27/05/2025","GLD","508.31","359.72","373.62","373.62","359.72","359.72","-13.90","0.00","359.72","255.00","91,728.08"
"27/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"27/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"27/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"27/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"27/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"27/05/2025","ACCESS","10.12","5.20","9.20","9.20","10.12","10.12","0.92","10.12","0.00","14,979.00","151,586.57"
"27/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","0.00","0.00","5.00","25.30"
"27/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"27/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"26/05/2025","ACCESS","10.12","5.20","9.20","9.20","10.12","10.12","0.92","10.12","0.00","14,979.00","151,586.57"
"26/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","0.00","0.00","5.00","25.30"
"26/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"26/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"26/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"26/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","6.12","0.00","1,266.00","7,747.92"
"26/05/2025","BOPP","31.00","25.26","31.00","31.00","31.00","31.00","0.00","31.10","0.00","0.00","0.00"
"26/05/2025","CAL","0.80","0.35","0.60","0.60","0.59","0.59","-0.01","0.00","0.58","31,807.00","18,738.15"
"26/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"26/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"26/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"26/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","66.00","25.08"
"26/05/2025","EGH","7.61","6.25","7.61","7.61","7.61","7.61","0.00","7.62","0.00","195.00","1,485.90"
"26/05/2025","EGL","2.85","1.98","2.85","2.85","2.85","2.85","0.00","2.85","0.00","152.00","433.20"
"26/05/2025","ETI","0.90","0.31","0.90","0.90","0.90","0.90","0.00","0.00","0.90","103,272.00","92,944.80"
"26/05/2025","FML","4.10","3.70","4.10","4.10","4.10","4.10","0.00","4.10","0.00","0.00","0.00"
"26/05/2025","GCB","7.66","6.37","7.66","7.66","7.66","7.66","0.00","7.75","0.00","147.00","1,139.25"
"26/05/2025","GGBL","6.00","5.50","6.00","6.00","6.00","6.00","0.00","6.05","0.00","0.00","0.00"
"26/05/2025","GOIL","1.80","1.52","1.80","1.80","1.80","1.80","0.00","1.80","0.00","508.00","914.40"
"26/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","4.00","21.52"
"26/05/2025","MTNGH","3.54","2.50","3.20","3.20","3.20","3.18","-0.02","3.18","3.19","271,112.00","864,402.10"
"26/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"26/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"26/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.25","0.00","0.00","0.00"
"26/05/2025","SIC","0.84","0.27","0.84","0.84","0.84","0.84","0.00","0.90","0.00","457.00","383.88"
"26/05/2025","SOGEGH","1.80","1.50","1.80","1.80","1.80","1.80","0.00","1.80","0.00","20.00","36.00"
"26/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"26/05/2025","TOTAL","25.00","13.12","24.92","24.92","24.92","24.92","0.00","25.00","0.00","0.00","0.00"
"26/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","9.00","107.28"
"26/05/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","20.50","0.00","833.00","17,076.50"
"26/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"26/05/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"26/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"26/05/2025","GLD","508.31","359.72","373.62","373.62","359.72","359.72","-13.90","0.00","359.72","255.00","91,728.08"
"26/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"26/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"26/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"26/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"26/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"23/05/2025","ACCESS","9.20","5.20","9.20","9.20","9.20","9.20","0.00","9.21","0.00","936.00","8,620.56"
"23/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"23/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"23/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"23/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"23/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","512.00","3,133.44"
"23/05/2025","BOPP","31.00","25.26","31.00","31.00","31.00","31.00","0.00","31.10","0.00","0.00","0.00"
"23/05/2025","CAL","0.80","0.35","0.61","0.61","0.60","0.60","-0.01","0.00","0.60","80,288.00","48,172.80"
"23/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"23/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"23/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"23/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"23/05/2025","EGH","7.61","6.25","7.61","7.61","7.61","7.61","0.00","7.62","0.00","9.00","68.58"
"23/05/2025","EGL","2.85","1.98","2.85","2.85","2.85","2.85","0.00","2.85","0.00","0.00","0.00"
"23/05/2025","ETI","0.90","0.31","0.90","0.90","0.90","0.90","0.00","0.00","0.90","23,789.00","21,410.10"
"23/05/2025","FML","4.10","3.70","4.10","4.10","4.10","4.10","0.00","4.10","0.00","0.00","0.00"
"23/05/2025","GCB","7.66","6.37","7.66","7.66","7.66","7.66","0.00","7.75","0.00","7.00","54.25"
"23/05/2025","GGBL","6.00","5.50","6.00","6.00","6.00","6.00","0.00","6.05","6.30","0.00","0.00"
"23/05/2025","GOIL","1.80","1.52","1.80","1.80","1.80","1.80","0.00","1.98","0.00","0.00","0.00"
"23/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","30.00","161.40"
"23/05/2025","MTNGH","3.54","2.50","3.23","3.23","3.20","3.20","-0.03","3.20","3.21","100,660.00","322,164.72"
"23/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"23/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"23/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.25","0.00","0.00","0.00"
"23/05/2025","SIC","0.84","0.27","0.77","0.77","0.84","0.84","0.07","0.84","0.00","2,000.00","1,680.00"
"23/05/2025","SOGEGH","1.80","1.50","1.80","1.80","1.80","1.80","0.00","1.80","0.00","0.00","0.00"
"23/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"23/05/2025","TOTAL","25.00","13.12","24.92","24.92","24.92","24.92","0.00","25.00","0.00","0.00","0.00"
"23/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","3.00","35.76"
"23/05/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","20.50","0.00","0.00","0.00"
"23/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"23/05/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"23/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"23/05/2025","GLD","508.31","380.03","373.62","373.62","373.62","373.62","0.00","373.62","0.00","0.00","0.00"
"23/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"23/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"23/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"23/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"23/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"22/05/2025","ACCESS","9.20","5.20","9.20","9.20","9.20","9.20","0.00","9.21","0.00","0.00","0.00"
