"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"18/07/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"18/07/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","106.00","40.28"
"18/07/2025","EGH","8.74","6.25","8.74","8.74","8.74","8.74","0.00","8.79","0.00","0.00","0.00"
"18/07/2025","EGL","2.86","1.98","2.85","2.85","2.85","2.85","0.00","0.00","2.85","4,647.00","13,243.95"
"18/07/2025","ETI","0.90","0.31","0.82","0.82","0.82","0.82","0.00","0.00","0.82","82,386.00","67,556.52"
"18/07/2025","FML","4.15","3.70","4.10","4.10","4.10","4.10","0.00","4.10","0.00","118.00","483.80"
"18/07/2025","GCB","10.00","6.37","9.47","9.47","9.47","9.47","0.00","9.00","9.47","25,447.00","240,983.09"
"18/07/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","6.05","6.30","0.00","0.00"
"18/07/2025","GOIL","2.11","1.52","2.11","2.11","2.11","2.11","0.00","2.11","0.00","30,009.00","63,318.99"
"18/07/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","3.00","16.14"
"18/07/2025","MTNGH","3.54","2.50","3.03","3.03","3.04","2.98","-0.05","3.03","3.10","6,638,283.00","19,785,617.03"
"18/07/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"18/07/2025","RBGH","0.90","0.60","0.86","0.86","0.90","0.90","0.04","0.90","0.00","10,000.00","9,000.00"
"18/07/2025","SCB","28.00","23.00","28.00","28.00","28.00","28.00","0.00","0.00","0.00","2,510.00","70,280.00"
"18/07/2025","SIC","1.14","0.27","1.14","1.14","1.13","1.13","-0.01","1.13","1.14","32,931.00","37,333.92"
"18/07/2025","SOGEGH","2.06","1.50","2.06","2.06","2.06","2.06","0.00","1.97","2.06","828.00","1,705.68"
"18/07/2025","TBL","1.00","0.83","1.00","1.00","1.00","1.00","0.00","1.00","0.00","0.00","0.00"
"18/07/2025","TOTAL","33.25","13.12","33.25","33.25","33.25","33.25","0.00","0.00","33.25","1,538.00","51,138.50"
"18/07/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","4.00","47.68"
"18/07/2025","UNIL","20.50","19.50","20.49","20.49","20.49","20.49","0.00","20.49","20.50","1,142.00","23,403.65"
"18/07/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"18/07/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"18/07/2025","GLD","508.31","338.83","362.80","362.80","364.60","364.60","1.80","0.00","0.00","1,404.00","511,898.40"
"18/07/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"18/07/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"18/07/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"18/07/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"18/07/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"18/07/2025","ACCESS","173.95","2,851.00","0.00","","0.89","","4.1990","4.00","","",""
"18/07/2025","ADB","1,652.68","8,362.57","0.00","","0.00","","0.4613","11.00","","",""
"18/07/2025","AGA","503.77","18,639.33","0.00","","1.87","","28.2542","1.00","","",""
"18/07/2025","AADs in shares","0.98","40.13","0.00","","0.02","","0.2825","1.45","","",""
"18/07/2025","ALW","236.69","23.67","0.00","","0.00","","-0.3166","","","",""
"18/07/2025","ASG","469.19","4,171.10","0.00","","0.00","","-0.0012","","","",""
"18/07/2025","ALLGH","693.15","4,242.06","0.00","","0.00","","","","","",""
"18/07/2025","BOPP","34.80","1,191.90","0.00","","0.91","","4.1538","8.00","","",""
"18/07/2025","CAL","1,129.50","621.23","0.00","","0.00","","0.3098","2.00","","",""
"18/07/2025","CLYD","34.00","3.06","0.00","","0.03","","0.3307","0.27","","",""
"18/07/2025","CMLT","6.83","0.96","0.00","","0.07","","0.3753","0.37","","",""
"18/07/2025","CPC","2,038.07","40.76","0.00","","0.00","","-0.0407","","","",""
"18/07/2025","DASPHARMA","84.77","32.21","0.00","","0.00","","-0.2017","","","",""
"18/07/2025","EGH","322.55","2,819.10","0.00","","0.34","","4.0882","2.00","","",""
"18/07/2025","EGL","170.89","487.04","0.00","","0.13","","8.5782","0.00","","",""
"18/07/2025","ETI","24,067.75","19,735.56","0.00","","0.00","","0.3115","3.00","","",""
"18/07/2025","FML","116.21","476.45","0.00","","0.08","","0.8296","5.00","","",""
"18/07/2025","GCB","265.00","2,509.55","0.00","","1.00","","5.0827","2.00","","",""
"18/07/2025","GGBL","307.59","1,860.95","0.00","","0.00","","0.9229","7.00","","",""
"18/07/2025","GOIL","391.86","826.83","0.00","","0.06","","0.3430","6.00","","",""
"18/07/2025","MAC","9.95","53.53","0.00","","0.00","","-3.0930","","","",""
"18/07/2025","MTNGH","13,236.18","39,443.80","0.00","","0.24","","0.5831","5.00","","",""
"18/07/2025","PBC","480.00","9.60","0.00","","0.00","","-0.2366","","","",""
"18/07/2025","RBGH","851.97","766.77","0.00","","0.00","","0.3028","3.00","","",""
"18/07/2025","SCB","134.76","3,773.24","0.00","","1.67","","5.2260","5.00","","",""
"18/07/2025","SIC","195.65","221.08","0.00","","0.00","","0.2882","4.00","","",""
"18/07/2025","SOGEGH","709.14","1,460.83","0.00","","0.34","","0.7706","3.00","","",""
"18/07/2025","TBL","200.00","200.00","0.00","","0.10","","0.3501","3.00","","",""
"18/07/2025","TOTAL","111.87","3,719.81","0.00","","2.57","","2.9211","11.00","","",""
"18/07/2025","TLW","1,462.16","17,428.90","0.00","","0.00","","0.5332","22.00","","",""
"18/07/2025","UNIL","62.50","1,280.63","0.00","","0.60","","1.0957","19.00","","",""
"18/07/2025","SCB PREF","17.48","15.73","0.00","","0.00","","","0.00","","",""
"18/07/2025","GLD","3.40","1,239.64","0.00","","0.00","0.00","","0.00","","",""
"18/07/2025","SAMBA","5.98","3.29","0.00","","0.00","","-0.0410","","","",""
"18/07/2025","MMH","96.08","9.61","0.00","","0.00","","-0.0067","","","",""
"18/07/2025","HORDS","114.95","11.49","0.00","","0.00","","-0.0004","","","",""
"18/07/2025","IIL","274.41","13.72","0.00","","0.00","","-0.0023","","","",""
"18/07/2025","DIGICUT","118.89","10.70","0.00","","0.00","","-11.8135","","","",""
"17/07/2025","ACCESS","16.40","5.20","16.39","16.39","16.39","16.39","0.00","0.00","16.39","546.00","8,948.94"
"17/07/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","104.00","526.24"
"17/07/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"17/07/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"17/07/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"17/07/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","181.00","1,107.72"
"17/07/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","0.00","0.00"
"17/07/2025","CAL","0.80","0.35","0.55","0.55","0.55","0.55","0.00","0.52","0.55","11,056.00","6,080.80"
"17/07/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"17/07/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"17/07/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"17/07/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"17/07/2025","EGH","8.74","6.25","8.74","8.74","8.74","8.74","0.00","8.79","0.00","0.00","0.00"
"17/07/2025","EGL","2.86","1.98","2.85","2.85","2.85","2.85","0.00","0.00","2.85","50.00","142.50"
"17/07/2025","ETI","0.90","0.31","0.84","0.84","0.82","0.82","-0.02","0.82","0.84","15,000.00","12,300.00"
"17/07/2025","FML","4.15","3.70","4.10","4.10","4.10","4.10","0.00","0.00","4.10","126.00","516.60"
"17/07/2025","GCB","10.00","6.37","9.47","9.47","9.47","9.47","0.00","9.00","9.47","318.00","3,011.46"
"17/07/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","0.00","6.05","0.00","0.00"
"17/07/2025","GOIL","2.11","1.52","2.11","2.11","2.11","2.11","0.00","2.11","0.00","0.00","0.00"
"17/07/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"17/07/2025","MTNGH","3.54","2.50","3.03","3.03","3.03","3.03","0.00","3.03","3.15","98,944.00","299,800.32"
"17/07/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"17/07/2025","RBGH","0.86","0.60","0.86","0.86","0.86","0.86","0.00","0.86","0.00","0.00","0.00"
"17/07/2025","SCB","28.00","23.00","28.00","28.00","28.00","28.00","0.00","28.00","0.00","0.00","0.00"
"17/07/2025","SIC","1.14","0.27","1.14","1.14","1.14","1.14","0.00","0.00","1.14","21,387.00","24,381.18"
"17/07/2025","SOGEGH","2.06","1.50","2.06","2.06","2.06","2.06","0.00","1.97","2.06","1,796.00","3,699.76"
"17/07/2025","TBL","1.00","0.83","0.91","0.91","1.00","1.00","0.09","1.00","0.00","2,082.00","2,082.00"
"17/07/2025","TOTAL","33.25","13.12","33.25","33.25","33.25","33.25","0.00","0.00","33.25","102.00","3,391.50"
"17/07/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","169.00","2,014.48"
"17/07/2025","UNIL","20.50","19.50","20.49","20.49","20.49","20.49","0.00","20.49","20.50","14.00","286.86"
"17/07/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"17/07/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"17/07/2025","GLD","508.31","338.83","362.80","362.80","362.80","362.80","0.00","0.00","0.00","0.00","0.00"
"17/07/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"17/07/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"17/07/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"17/07/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"17/07/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"16/07/2025","ACCESS","16.40","5.20","16.39","16.39","16.39","16.39","0.00","0.00","16.39","1,178.00","19,307.42"
"16/07/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","2.00","10.12"
"16/07/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"16/07/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"16/07/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"16/07/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","78.00","477.36"
"16/07/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","210.00","7,192.50"
"16/07/2025","CAL","0.80","0.35","0.55","0.55","0.55","0.55","0.00","0.52","0.55","94,793.00","52,136.15"
"16/07/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"16/07/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"16/07/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"16/07/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"16/07/2025","EGH","8.74","6.25","8.74","8.74","8.74","8.74","0.00","8.78","0.00","0.00","0.00"
"16/07/2025","EGL","2.86","1.98","2.85","2.85","2.85","2.85","0.00","0.00","2.85","2,682.00","7,643.70"
"16/07/2025","ETI","0.90","0.31","0.85","0.85","0.84","0.84","-0.01","0.84","0.85","70,630.00","59,448.79"
"16/07/2025","FML","4.15","3.70","4.10","4.10","4.10","4.10","0.00","0.00","4.10","5,621.00","23,046.10"
"16/07/2025","GCB","10.00","6.37","9.47","9.47","9.47","9.47","0.00","9.48","0.00","1,900.00","18,012.00"
"16/07/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","0.00","6.05","56.00","338.80"
"16/07/2025","GOIL","2.11","1.52","2.10","2.10","2.11","2.11","0.01","2.11","0.00","12,057.00","25,440.27"
"16/07/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","5.00","26.90"
"16/07/2025","MTNGH","3.54","2.50","3.03","3.03","3.03","3.03","0.00","2.80","3.03","417,468.00","1,264,928.04"
"16/07/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"16/07/2025","RBGH","0.86","0.60","0.83","0.83","0.86","0.86","0.03","0.86","0.00","5,000.00","4,300.00"
"16/07/2025","SCB","28.00","23.00","27.88","27.88","28.00","28.00","0.12","27.88","0.00","3,850.00","107,800.00"
"16/07/2025","SIC","1.14","0.27","1.14","1.14","1.14","1.14","0.00","0.00","1.14","7,944.00","9,056.16"
"16/07/2025","SOGEGH","2.06","1.50","2.06","2.06","2.06","2.06","0.00","1.97","2.06","6,109.00","12,584.54"
"16/07/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"16/07/2025","TOTAL","33.25","13.12","33.25","33.25","33.25","33.25","0.00","33.25","0.00","15,730.00","523,022.50"
"16/07/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","31.00","369.52"
"16/07/2025","UNIL","20.50","19.50","20.49","20.49","20.49","20.49","0.00","0.00","20.49","258.00","5,286.42"
"16/07/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"16/07/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"16/07/2025","GLD","508.31","338.83","365.51","365.51","362.80","362.80","-2.71","0.00","0.00","2,689.00","975,569.20"
"16/07/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"16/07/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"16/07/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"16/07/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"16/07/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.00","0.00","0.00"
"15/07/2025","ACCESS","16.40","5.20","16.39","16.39","16.39","16.39","0.00","0.00","16.39","1,050.00","17,209.50"
"15/07/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"15/07/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"15/07/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"15/07/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"15/07/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","138.00","844.56"
"15/07/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","0.00","0.00"
"15/07/2025","CAL","0.80","0.35","0.55","0.55","0.55","0.55","0.00","0.52","0.55","20,333.00","11,183.15"
"15/07/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","1,100.00","99.00"
"15/07/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"15/07/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"15/07/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","1,350.00","513.00"
"15/07/2025","EGH","8.74","6.25","8.74","8.74","8.74","8.74","0.00","8.78","0.00","0.00","0.00"
"15/07/2025","EGL","2.86","1.98","2.85","2.85","2.85","2.85","0.00","0.00","2.85","7,982.00","22,748.70"
"15/07/2025","ETI","0.90","0.31","0.85","0.85","0.85","0.85","0.00","0.00","0.85","93,425.00","79,652.10"
"15/07/2025","FML","4.15","3.70","4.10","4.10","4.10","4.10","0.00","4.10","0.00","0.00","0.00"
"15/07/2025","GCB","10.00","6.37","9.47","9.47","9.47","9.47","0.00","9.48","9.55","1,060,964.00","10,047,329.08"
"15/07/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","6.05","6.30","0.00","0.00"
"15/07/2025","GOIL","2.10","1.52","2.05","2.05","2.10","2.10","0.05","2.08","2.10","12,036.00","25,272.00"
"15/07/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","1.00","5.38"
"15/07/2025","MTNGH","3.54","2.50","3.02","3.02","3.02","3.03","0.01","2.80","3.02","494,284.00","1,495,451.16"
"15/07/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"15/07/2025","RBGH","0.83","0.60","0.79","0.79","0.83","0.83","0.04","0.83","0.00","5,000.00","4,150.00"
"15/07/2025","SCB","28.00","23.00","27.88","27.88","27.88","27.88","0.00","27.88","0.00","5,902.00","164,547.76"
"15/07/2025","SIC","1.14","0.27","1.14","1.14","1.14","1.14","0.00","1.04","1.14","125,714.00","143,313.96"
"15/07/2025","SOGEGH","2.06","1.50","2.06","2.06","2.06","2.06","0.00","1.95","2.06","6,177.00","12,724.62"
"15/07/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"15/07/2025","TOTAL","33.25","13.12","33.25","33.25","33.25","33.25","0.00","33.26","0.00","1,139.00","37,978.00"
"15/07/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","89.00","1,060.88"
"15/07/2025","UNIL","20.50","19.50","20.49","20.49","20.49","20.49","0.00","0.00","20.49","177.00","3,626.73"
"15/07/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"15/07/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"15/07/2025","GLD","508.31","338.83","366.17","366.17","364.00","365.51","-0.66","366.17","0.00","102.00","37,282.43"
"15/07/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"15/07/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"15/07/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"15/07/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"15/07/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"14/07/2025","ACCESS","16.40","5.20","16.39","16.39","16.39","16.39","0.00","0.00","16.39","1,526.00","25,011.14"
"14/07/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"14/07/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"14/07/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"14/07/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"14/07/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","365.00","2,233.80"
"14/07/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","0.00","0.00"
"14/07/2025","CAL","0.80","0.35","0.55","0.55","0.55","0.55","0.00","0.52","0.55","3,849.00","2,116.95"
"14/07/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"14/07/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"14/07/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","5.00","0.10"
"14/07/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","1.00","0.38"
"14/07/2025","EGH","8.74","6.25","8.74","8.74","8.74","8.74","0.00","8.77","0.00","0.00","0.00"
"14/07/2025","EGL","2.86","1.98","2.85","2.85","2.85","2.85","0.00","0.00","2.85","693.00","1,975.05"
"14/07/2025","ETI","0.90","0.31","0.85","0.85","0.85","0.85","0.00","0.00","0.85","7,814.00","6,641.90"
"14/07/2025","FML","4.15","3.70","4.10","4.10","4.10","4.10","0.00","0.00","4.10","1,452.00","5,953.20"
"14/07/2025","GCB","10.00","6.37","9.47","9.47","9.47","9.47","0.00","9.47","0.00","640.00","6,060.80"
"14/07/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","0.00","6.05","41.00","248.05"
"14/07/2025","GOIL","2.05","1.52","2.05","2.05","2.05","2.05","0.00","2.08","0.00","1.00","2.08"
"14/07/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","39.00","209.82"
"14/07/2025","MTNGH","3.54","2.50","3.01","3.01","3.02","3.02","0.01","3.01","3.02","251,556.00","760,101.19"
"14/07/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"14/07/2025","RBGH","0.79","0.60","0.79","0.79","0.79","0.79","0.00","0.79","0.00","0.00","0.00"
"14/07/2025","SCB","28.00","23.00","27.88","27.88","27.88","27.88","0.00","27.88","0.00","0.00","0.00"
"14/07/2025","SIC","1.14","0.27","1.14","1.14","1.14","1.14","0.00","1.04","1.14","3,124.00","3,561.36"
"14/07/2025","SOGEGH","2.06","1.50","2.06","2.06","2.06","2.06","0.00","1.95","2.06","71.00","146.26"
"14/07/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"14/07/2025","TOTAL","33.25","13.12","33.25","33.25","33.25","33.25","0.00","33.25","36.00","0.00","0.00"
"14/07/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.00","0.00"
"14/07/2025","UNIL","20.50","19.50","20.50","20.50","20.49","20.49","-0.01","0.00","20.49","1,603.00","32,851.48"
"14/07/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"14/07/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"14/07/2025","GLD","508.31","338.83","360.98","360.98","366.17","366.17","5.19","366.17","0.00","2,716.00","994,505.12"
"14/07/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"14/07/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"14/07/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"14/07/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"14/07/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"11/07/2025","ACCESS","16.40","5.20","16.39","16.39","16.39","16.39","0.00","0.00","16.39","7,121.00","116,713.19"
"11/07/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"11/07/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"11/07/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"11/07/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"11/07/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","1,228.00","7,515.36"
"11/07/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","0.00","0.00"
"11/07/2025","CAL","0.80","0.35","0.55","0.55","0.55","0.55","0.00","0.52","0.55","32,912.00","18,101.60"
"11/07/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"11/07/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"11/07/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"11/07/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","21.00","7.98"
"11/07/2025","EGH","8.74","6.25","8.74","8.74","8.74","8.74","0.00","8.75","0.00","0.00","0.00"
"11/07/2025","EGL","2.86","1.98","2.85","2.85","2.85","2.85","0.00","0.00","2.85","2,190.00","6,241.50"
"11/07/2025","ETI","0.90","0.31","0.85","0.85","0.85","0.85","0.00","0.00","0.85","98,175.00","83,448.75"
"11/07/2025","FML","4.15","3.70","4.10","4.10","4.10","4.10","0.00","0.00","4.10","4,759.00","19,511.90"
"11/07/2025","GCB","10.00","6.37","9.50","9.50","9.45","9.47","-0.03","9.45","9.50","162,570.00","1,539,815.00"
"11/07/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","6.05","6.30","0.00","0.00"
"11/07/2025","GOIL","2.05","1.52","2.05","2.05","2.05","2.05","0.00","2.08","0.00","6.00","12.48"
"11/07/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"11/07/2025","MTNGH","3.54","2.50","3.00","3.00","3.01","3.01","0.01","3.01","3.02","41,122.00","123,894.78"
"11/07/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"11/07/2025","RBGH","0.79","0.60","0.79","0.79","0.79","0.79","0.00","0.79","0.00","0.00","0.00"
"11/07/2025","SCB","28.00","23.00","27.88","27.88","27.88","27.88","0.00","27.88","0.00","0.00","0.00"
"11/07/2025","SIC","1.14","0.27","1.14","1.14","1.14","1.14","0.00","1.14","0.00","21,152.00","24,113.28"
